Tue Jan 23 09:53:34 2018 
002 main 1 0 0 11816 2 2 boring2.png [2, 3, 10, 1] 
002 main 2 0 2 4436 10 12 boring3.png [2, 3, 10, 1] 
002 main 3 0 3 3569 1 13 creature41.png [2, 3, 10, 1] 
002 main 4 0 1 3357 3 16 boring1.png [2, 3, 10, 1] 
002 main 5 0 3 5196 1 17 creature31.png [2, 3, 10, 1] 
002 main 6 0 1 4931 3 20 boring1.png [2, 3, 10, 1] 
002 main 7 0 2 4614 10 30 boring3.png [2, 3, 10, 1] 
002 main 8 0 0 4688 2 32 boring2.png [2, 3, 10, 1] 
002 main 9 0 3 4044 1 33 creature8.png [2, 3, 10, 1] 
002 main 10 0 2 3745 10 43 boring3.png [2, 3, 10, 1] 
002 main 11 0 1 4149 3 46 boring1.png [2, 3, 10, 1] 
002 main 12 0 3 3859 1 47 creature45.png [2, 3, 10, 1] 
002 main 13 0 2 6413 10 57 boring3.png [2, 3, 10, 1] 
002 main 14 0 0 3622 2 59 boring2.png [2, 3, 10, 1] 
002 main 15 0 1 3412 3 62 boring1.png [2, 3, 10, 1] 
002 main 16 0 3 4122 1 63 creature52.png [2, 3, 10, 1] 
002 main 17 0 2 4322 10 73 boring3.png [2, 3, 10, 1] 
002 main 18 0 0 4616 2 75 boring2.png [2, 3, 10, 1] 
002 main 19 0 1 4394 3 78 boring1.png [2, 3, 10, 1] 
002 main 20 0 3 4982 1 79 creature2.png [2, 3, 10, 1] 
002 main 21 0 2 7327 10 89 boring3.png [2, 3, 10, 1] 
002 main 22 0 0 3319 2 91 boring2.png [2, 3, 10, 1] 
002 main 23 0 1 3993 3 94 boring1.png [2, 3, 10, 1] 
002 main 24 0 3 4259 1 95 creature53.png [2, 3, 10, 1] 
002 main 25 0 2 3295 10 105 boring3.png [2, 3, 10, 1] 
002 main 26 0 0 4561 2 107 boring2.png [2, 3, 10, 1] 
002 main 27 0 1 3073 3 110 boring1.png [2, 3, 10, 1] 
002 main 28 0 3 3289 1 111 creature9.png [2, 3, 10, 1] 
002 main 29 0 2 3980 10 121 boring3.png [2, 3, 10, 1] 
002 main 30 0 0 3614 2 123 boring2.png [2, 3, 10, 1] 
002 main 31 0 1 3662 3 126 boring1.png [2, 3, 10, 1] 
002 main 32 0 3 3176 1 127 creature50.png [2, 3, 10, 1] 
002 main 33 0 3 19419 1 128 creature42.png [2, 3, 10, 1] 
002 main 34 0 2 3576 10 138 boring3.png [2, 3, 10, 1] 
002 main 35 0 0 3269 2 140 boring2.png [2, 3, 10, 1] 
002 main 36 0 1 3570 3 143 boring1.png [2, 3, 10, 1] 
002 main 37 0 3 3452 1 144 creature11.png [2, 3, 10, 1] 
002 main 38 0 2 4147 10 154 boring3.png [2, 3, 10, 1] 
002 main 39 0 0 3381 2 156 boring2.png [2, 3, 10, 1] 
002 main 40 0 1 4424 3 159 boring1.png [2, 3, 10, 1] 
002 main 41 0 3 3856 1 160 creature12.png [2, 3, 10, 1] 
002 main 42 0 2 3151 10 170 boring3.png [2, 3, 10, 1] 
002 main 43 0 0 3675 2 172 boring2.png [2, 3, 10, 1] 
002 main 44 0 1 3610 3 175 boring1.png [2, 3, 10, 1] 
002 main 45 0 3 3360 1 176 creature3.png [2, 3, 10, 1] 
002 main 46 0 2 3749 10 186 boring3.png [2, 3, 10, 1] 
002 main 47 0 3 5033 1 187 creature29.png [2, 3, 10, 1] 
002 main 48 0 2 3709 10 197 boring3.png [2, 3, 10, 1] 
002 main 49 0 0 5295 2 199 boring2.png [2, 3, 10, 1] 
002 main 50 0 1 3477 3 202 boring1.png [2, 3, 10, 1] 
002 main 51 0 3 3180 1 203 creature26.png [2, 3, 10, 1] 
002 main 52 0 2 3045 10 213 boring3.png [2, 3, 10, 1] 
002 main 53 0 0 3099 2 215 boring2.png [2, 3, 10, 1] 
002 main 54 0 1 3476 3 218 boring1.png [2, 3, 10, 1] 
002 main 55 0 3 3132 1 219 creature4.png [2, 3, 10, 1] 
002 main 56 0 2 3193 10 229 boring3.png [2, 3, 10, 1] 
002 main 57 0 0 3307 2 231 boring2.png [2, 3, 10, 1] 
002 main 58 0 1 3470 3 234 boring1.png [2, 3, 10, 1] 
002 main 59 0 3 3084 1 235 creature21.png [2, 3, 10, 1] 
002 main 60 0 2 3166 10 245 boring3.png [2, 3, 10, 1] 
002 main 61 0 0 3032 2 247 boring2.png [2, 3, 10, 1] 
002 main 62 0 1 3309 3 250 boring1.png [2, 3, 10, 1] 
002 main 63 0 3 4381 1 251 creature44.png [2, 3, 10, 1] 
002 main 64 0 2 3398 10 261 boring3.png [2, 3, 10, 1] 
002 main 65 0 0 3435 2 263 boring2.png [2, 3, 10, 1] 
002 main 66 0 1 3646 3 266 boring1.png [2, 3, 10, 1] 
002 main 67 0 3 3112 1 267 creature19.png [2, 3, 10, 1] 
002 main 68 0 2 3368 10 277 boring3.png [2, 3, 10, 1] 
002 main 69 0 0 3139 2 279 boring2.png [2, 3, 10, 1] 
002 main 70 0 1 3100 3 282 boring1.png [2, 3, 10, 1] 
002 main 71 0 3 3397 1 283 creature7.png [2, 3, 10, 1] 
002 main 72 0 2 3087 10 293 boring3.png [2, 3, 10, 1] 
002 main 73 0 3 11680 1 294 creature2.png [2, 3, 10, 1] 
002 main 74 0 2 3270 10 304 boring3.png [2, 3, 10, 1] 
002 main 75 0 2 3437 10 314 boring3.png [2, 3, 10, 1] 
002 main 76 0 2 3196 10 324 boring3.png [2, 3, 10, 1] 
002 main 77 0 2 3334 10 334 boring3.png [2, 3, 10, 1] 
002 main 78 0 2 3563 10 344 boring3.png [2, 3, 10, 1] 
002 main 79 0 2 3482 10 354 boring3.png [2, 3, 10, 1] 
